ranking_date,rank,player,points,date,path
20101227,28,104678,1430.0,2010-12-27,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Zagreb, Zagreb -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Belgrade, Belgrade -> Madrid, Madrid -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Bangkok, Bangkok -> Tokyo, Tokyo -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Basel"
20101227,29,103507,1415.0,2010-12-27,"Auckland -> Melbourne, Melbourne -> Costa Do Sauipe, Costa Do Sauipe -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Umag, Umag -> New York"
20101227,30,104755,1385.0,2010-12-27,"Brisbane -> Sydney, Sydney -> Melbourne, Melbourne -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Belgrade, Belgrade -> Nice, Nice -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Gstaad, Gstaad -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Tokyo, Tokyo -> Shanghai, Shanghai -> Montpellier, Montpellier -> Basel, Basel -> Paris"
20101227,31,105064,1355.0,2010-12-27,"Brisbane -> Auckland, Auckland -> Melbourne, Melbourne -> Santiago, Santiago -> Costa Do Sauipe, Costa Do Sauipe -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Madrid, Madrid -> Nice, Nice -> Paris 1, Paris 1 -> London, London -> Hamburg, Hamburg -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Paris"
20101227,32,103852,1300.0,2010-12-27,"Sydney -> Melbourne, Melbourne -> Johannesburg, Johannesburg -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Madrid, Madrid -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Stockholm, Stockholm -> Valencia, Valencia -> Paris"
20101227,33,104198,1275.0,2010-12-27,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Estoril, Estoril -> Madrid, Madrid -> Paris 1, Paris 1 -> Halle, Halle -> Eastbourne, Eastbourne -> London, London -> Stuttgart, Stuttgart -> New York, New York -> Bangkok, Bangkok -> Tokyo, Tokyo -> Shanghai, Shanghai -> Vienna, Vienna -> Valencia"
20101227,34,104259,1215.0,2010-12-27,"Auckland -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Munich, Munich -> Madrid, Madrid -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Beijing, Beijing -> Shanghai, Shanghai -> Vienna, Vienna -> Valencia, Valencia -> Paris"
20101227,35,104229,1141.0,2010-12-27,"Chennai -> Melbourne, Melbourne -> Johannesburg, Johannesburg -> San Jose, San Jose -> Memphis, Memphis -> Indian Wells, Indian Wells -> Miami, Miami -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> St. Petersburg, St. Petersburg -> Basel"
20101227,36,104979,1135.0,2010-12-27,"Melbourne -> Zagreb, Zagreb -> Rotterdam, Rotterdam -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Gstaad, Gstaad -> Washington, Washington -> New Haven, New Haven -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> Basel, Basel -> Paris"
20101227,37,104252,1128.0,2010-12-27,"Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Delray Beach, Delray Beach -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Bucharest, Bucharest -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm, Stockholm -> Vienna, Vienna -> Basel"
20101227,38,103428,1070.0,2010-12-27,"Brisbane -> Sydney, Sydney -> Melbourne, Melbourne -> Santiago, Santiago -> Costa Do Sauipe, Costa Do Sauipe -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Rome, Rome -> Estoril, Estoril -> Madrid, Madrid -> Paris 1, Paris 1 -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Umag, Umag -> Canada, Canada -> New Haven, New Haven -> New York, New York -> Bucharest, Bucharest -> Vienna, Vienna -> Valencia, Valencia -> Paris"
20101227,39,103813,1062.0,2010-12-27,"Brisbane -> Melbourne, Melbourne -> Johannesburg, Johannesburg -> San Jose, San Jose -> Memphis, Memphis -> Delray Beach, Delray Beach -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Nice, Nice -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Gstaad, Gstaad -> Canada, Canada -> New Haven, New Haven -> New York, New York -> Metz, Metz -> Bangkok, Bangkok -> Tokyo, Tokyo -> Stockholm, Stockholm -> Montpellier, Montpellier -> Basel, Basel -> Paris"
20101227,40,104797,1031.0,2010-12-27,"Chennai -> Melbourne, Melbourne -> Zagreb, Zagreb -> San Jose, San Jose -> Marseille, Marseille -> Miami, Miami -> Houston, Houston -> Barcelona, Barcelona -> Munich, Munich -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Gstaad, Gstaad -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Metz, Metz -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Basel, Basel -> Paris"
20101227,41,104468,1005.0,2010-12-27,"Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Eastbourne, Eastbourne -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Metz, Metz -> Beijing, Beijing -> Shanghai, Shanghai -> Montpellier, Montpellier -> Valencia, Valencia -> Paris"
20101227,42,104719,993.0,2010-12-27,"Chennai -> Melbourne, Melbourne -> Santiago, Santiago -> Costa Do Sauipe, Costa Do Sauipe -> Buenos Aires, Buenos Aires -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Estoril, Estoril -> Madrid, Madrid -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Gstaad, Gstaad -> New York, New York -> Bucharest, Bucharest -> Montpellier, Montpellier -> Valencia, Valencia -> Paris"
20101227,43,105217,975.0,2010-12-27,"Chennai -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Bangkok, Bangkok -> Tokyo, Tokyo -> Shanghai, Shanghai -> Vienna, Vienna -> Basel, Basel -> Paris"
20101227,44,103898,965.0,2010-12-27,"Sydney -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Munich, Munich -> Madrid, Madrid -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Eastbourne, Eastbourne -> London, London -> Washington, Washington -> Canada, Canada -> Cincinnati, Cincinnati -> New York"
20101227,45,104871,960.0,2010-12-27,"Brisbane -> Auckland, Auckland -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Delray Beach, Delray Beach -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Munich, Munich -> Madrid, Madrid -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Bucharest, Bucharest -> Tokyo, Tokyo -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg"
20101227,46,104660,945.0,2010-12-27,"Doha -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Barcelona, Barcelona -> Nice, Nice -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Stuttgart, Stuttgart -> Hamburg, Hamburg -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Valencia, Valencia -> Paris"
20101227,47,103808,945.0,2010-12-27,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Santiago, Santiago -> Costa Do Sauipe, Costa Do Sauipe -> Buenos Aires, Buenos Aires -> Acapulco, Acapulco -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Barcelona, Barcelona -> Rome, Rome -> Nice, Nice -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Umag, Umag -> New Haven, New Haven -> New York, New York -> Bucharest, Bucharest -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Valencia, Valencia -> Paris"
20101227,48,105238,940.0,2010-12-27,"Brisbane -> Johannesburg, Johannesburg -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Madrid, Madrid -> Nice, Nice -> Paris 1, Paris 1 -> Eastbourne, Eastbourne -> London, London -> Hamburg, Hamburg -> Umag, Umag -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Kuala Lumpur, Kuala Lumpur -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Basel"
20101227,49,104386,935.0,2010-12-27,"Chennai -> Melbourne, Melbourne -> Zagreb, Zagreb -> Rotterdam, Rotterdam -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Atlanta, Atlanta -> Los Angeles, Los Angeles -> Washington, Washington -> Canada, Canada -> New York, New York -> Beijing, Beijing -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Basel"
20101227,50,103990,915.0,2010-12-27,"Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Marseille, Marseille -> Dubai, Dubai -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Hamburg, Hamburg -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> New Haven, New Haven -> New York, New York -> Metz, Metz -> Beijing, Beijing -> Shanghai, Shanghai -> Stockholm"
