player,co2,km,tournaments,rank,name,ioc,flag,matches
122298,27.855170051575797,97737.43877745896,24.0,50,Botic Van De Zandschulp,NED,🇳🇱,48
105870,20.041678324768373,70321.6783325206,22.0,51,Yannick Hanfmann,GER,🇩🇪,45
105583,24.26289074251618,85132.94997374101,23.0,52,Dusan Lajovic,SRB,🇷🇸,47
200670,22.218331762113205,77959.05881443233,25.0,53,J J Wolf,USA,🇺🇸,51
200175,24.083189863724208,84502.42057447092,30.0,54,Miomir Kecmanovic,SRB,🇷🇸,57
111442,21.243300762424255,74537.89741201494,22.0,55,Jordan Thompson,AUS,🇦🇺,42
127157,20.38589882018073,71529.46954449381,22.0,56,Daniel Altmaier,GER,🇩🇪,38
105138,18.836858964795397,66094.24198173825,21.0,57,Roberto Bautista Agut,ESP,🇪🇸,38
111190,15.275135023929485,53596.96499624381,17.0,58,Zhizhen Zhang,CHN,🇨🇳,36
105916,26.99564145311591,94721.54895830146,20.0,59,Marton Fucsovics,HUN,🇭🇺,44
106218,27.399829765466528,96139.75356304046,29.0,60,Marcos Giron,USA,🇺🇸,53
207733,15.332534385069795,53798.36626340279,11.0,61,Jack Draper,GBR,🇬🇧,31
126846,21.1134316102177,74082.21617620245,17.0,62,Aleksandar Vukic,AUS,🇦🇺,28
106148,32.14860371849615,112802.11831051276,25.0,63,Roberto Carballes Baena,ESP,🇪🇸,43
206681,11.415989873299043,40056.10481859313,7.0,64,Fabian Marozsan,HUN,🇭🇺,19
106423,18.90571237758852,66335.83290381938,15.0,65,Thanasi Kokkinakis,AUS,🇦🇺,32
132686,19.82717476155221,69569.03425106038,17.0,66,Nuno Borges,POR,🇵🇹,27
200303,21.56870398432156,75679.66310288268,14.0,67,Pavel Kotov,RUS,🇷🇺,30
106331,24.328548806113897,85363.32914425929,23.0,68,Christopher Oconnell,AUS,🇦🇺,42
200325,23.602224388932875,82814.82241730831,23.0,69,Emil Ruusuvuori,FIN,🇫🇮,51
106398,23.813982578808325,83557.83360985377,22.0,70,Pedro Cachin,ARG,🇦🇷,37
208014,17.105232570541027,60018.359896635186,11.0,71,Rinky Hijikata,AUS,🇦🇺,22
127339,12.870988809623809,45161.364244294055,9.0,72,Borna Gojo,CRO,🇭🇷,21
126127,15.682820037345628,55027.43872752851,16.0,73,Benjamin Bonzi,FRA,🇫🇷,32
104792,11.962567053932029,41973.919487480794,13.0,74,Gael Monfils,FRA,🇫🇷,27
106121,18.037113856855655,63288.11879598477,16.0,75,Taro Daniel,JPN,🇯🇵,27
104755,24.64954519116371,86489.63224969724,26.0,76,Richard Gasquet,FRA,🇫🇷,40
136440,6.900851396372726,24213.513671483255,6.0,77,Dominik Koepfer,GER,🇩🇪,13
207830,10.587959909541816,37150.73652470812,8.0,78,Tomas Machac,CZE,🇨🇿,16
205734,1.2832084493600324,4502.485787228185,6.0,79,Thiago Seyboth Wild,BRA,🇧🇷,10
126523,28.93188639823112,101515.3908709864,24.0,80,Bernabe Zapata Miralles,ESP,🇪🇸,43
124186,12.455708761725855,43704.241269213526,14.0,81,Alexandre Muller,FRA,🇫🇷,23
106426,22.855979460410374,80196.41915933463,16.0,82,Cristian Garin,CHI,🇨🇱,39
122669,25.751608593993677,90356.52138243396,20.0,83,Juan Pablo Varillas,PER,🇵🇪,37
106296,25.23982935065062,88560.804739125,24.0,84,Gregoire Barrere,FRA,🇫🇷,45
126214,4.1853127075664665,14685.30774584725,4.0,85,Alejandro Tabilo,CHI,🇨🇱,8
144719,21.02417128228254,73769.02204309666,19.0,86,Jaume Munar,ESP,🇪🇸,34
106005,22.3562176000334,78442.86877204702,20.0,87,Constant Lestienne,FRA,🇫🇷,26
105948,19.846428262056797,69636.59039318173,12.0,88,Federico Coria,ARG,🇦🇷,20
105077,24.83626827960144,87144.80098105768,24.0,89,Albert Ramos,ESP,🇪🇸,38
209414,15.846692840109805,55602.43101792913,18.0,90,Luca Van Assche,FRA,🇫🇷,31
109739,9.267921126240994,32519.02149558243,6.0,91,Maximilian Marterer,GER,🇩🇪,15
126610,16.361849849777283,57409.99947290276,11.0,92,Matteo Berrettini,ITA,🇮🇹,24
123755,25.4394069560049,89261.0770386137,21.0,93,Daniel Elahi Galan,COL,🇨🇴,31
208502,5.793103951654868,20326.68053212235,7.0,94,Dominic Stricker,SUI,🇨🇭,19
207680,6.080125756095059,21333.77458278968,4.0,95,Facundo Diaz Acosta,ARG,🇦🇷,6
126239,24.363015400147717,85484.26456192184,22.0,96,Arthur Rinderknech,FRA,🇫🇷,35
210506,6.093688952924698,21381.36474710421,6.0,97,Alex Michelsen,USA,🇺🇸,15
106233,19.427471517170012,68166.56672691234,22.0,98,Dominic Thiem,AUT,🇦🇹,43
133297,16.674606955170255,58507.39282515879,11.0,99,Yosuke Watanuki,JPN,🇯🇵,19
111460,,,,100,Quentin Halys,FRA,🇫🇷,33
