player,co2,km,tournaments,rank,name,ioc,flag,matches
105064,26.125452558788663,91668.25459224092,28.0,37,Thomaz Bellucci,BRA,🇧🇷,60
104180,28.886532687572977,101356.25504411572,24.0,38,Gilles Muller,LUX,🇱🇺,57
105577,27.50524649510192,96509.636824919,22.0,39,Vasek Pospisil,CAN,🇨🇦,48
104655,24.08475462473413,84507.91096397943,26.0,40,Pablo Cuevas,URU,,55
106210,27.72711185396625,97288.1117683026,29.0,41,Jiri Vesely,CZE,🇨🇿,54
103990,19.474897944397185,68332.9752434989,20.0,42,Tommy Robredo,ESP,🇪🇸,45
105373,24.692272246741897,86639.551742954,28.0,43,Martin Klizan,SVK,🇸🇰,57
106432,29.474232817472316,103418.3607630608,27.0,44,Borna Coric,CRO,🇭🇷,54
105379,19.207416311628712,67394.44319869722,17.0,45,Aljaz Bedene,SLO,,34
104571,26.19192928813899,91901.50627417192,19.0,46,Marcos Baghdatis,CYP,🇨🇾,45
105173,27.985492873928845,98194.71183834683,30.0,47,Adrian Mannarino,FRA,🇫🇷,58
105385,22.293849262650323,78224.03250052746,22.0,48,Donald Young,USA,🇺🇸,45
104269,32.396509272432304,113671.9623594116,26.0,49,Fernando Verdasco,ESP,🇪🇸,50
104559,22.894031833193296,80329.93625681858,21.0,50,Teymuraz Gabashvili,RUS,🇷🇺,39
111202,10.172511254388835,35693.02194522399,9.0,51,Hyeon Chung,KOR,🇰🇷,22
105643,17.178515265198435,60275.49215859099,18.0,52,Federico Delbonis,ARG,🇦🇷,37
104338,17.119430991784817,60068.17891854322,19.0,53,Juan Monaco,ARG,🇦🇷,40
105077,21.083784009887015,73978.18950837551,23.0,54,Albert Ramos,ESP,🇪🇸,39
104586,29.541649483913435,103654.91046987168,28.0,55,Lukas Rosol,CZE,🇨🇿,50
103607,18.954920655657055,66508.49352862124,20.0,56,Victor Estrella,DOM,🇩🇴,40
105668,18.44050773243688,64703.53590328733,22.0,57,Jerzy Janowicz,POL,🇵🇱,48
104620,28.895499901758967,101387.71895354024,25.0,58,Simone Bolelli,ITA,🇮🇹,55
105023,20.712458657217443,72675.2935340963,24.0,59,Sam Querrey,USA,🇺🇸,44
105032,20.86252545178413,73201.84369047065,21.0,60,Sam Groth,AUS,🇦🇺,41
104797,28.160258981159345,98807.92624968191,24.0,61,Denis Istomin,UZB,🇺🇿,47
104660,24.03880531115499,84346.68530229822,25.0,62,Sergiy Stakhovsky,UKR,🇺🇦,47
104890,25.97556547955915,91142.33501599704,26.0,63,Andreas Haider Maurer,AUT,🇦🇹,48
104665,19.171950511559363,67270.00179494514,22.0,64,Pablo Andujar,ESP,🇪🇸,40
105062,21.08460525369613,73981.07106560047,23.0,65,Mikhail Kukushkin,KAZ,🇰🇿,43
104898,21.09868938175766,74030.4890587988,20.0,66,Robin Haase,NED,🇳🇱,36
105807,21.935648882864307,76967.18906268179,25.0,67,Pablo Carreno Busta,ESP,🇪🇸,39
103893,20.506151984045413,71951.4104703348,18.0,68,Paolo Lorenzi,ITA,🇮🇹,26
106045,15.610814963238164,54774.78934469531,14.0,69,Denis Kudla,USA,🇺🇸,22
105053,25.802159795088144,90533.89401785316,26.0,70,Santiago Giraldo,COL,🇨🇴,51
103917,5.393853622777387,18925.802185183817,11.0,71,Nicolas Mahut,FRA,🇫🇷,22
104597,17.035927292523102,59775.1834825372,20.0,72,Nicolas Almagro,ESP,🇪🇸,38
105550,2.4075733361208593,8447.625740774947,4.0,73,Guido Pella,ARG,🇦🇷,5
105583,18.71698444008616,65673.62961433738,21.0,74,Dusan Lajovic,SRB,🇷🇸,38
104229,21.694521210484893,76121.12705433294,22.0,75,Yen Hsun Lu,TPE,,41
106298,17.41657300010242,61110.78245649971,14.0,76,Lucas Pouille,FRA,🇫🇷,26
105723,12.070854153009432,42353.87422108573,12.0,77,Andrey Kuznetsov,RUS,🇷🇺,22
106423,16.029477150796907,56243.77947648038,17.0,78,Thanasi Kokkinakis,AUS,🇦🇺,32
105208,25.830955924656376,90634.93306896974,24.0,79,Ernests Gulbis,LAT,,35
106000,8.37319759625222,29379.640688604275,9.0,80,Damir Dzumhur,BIH,🇧🇦,17
100644,18.013639093765338,63205.751206194174,17.0,81,Alexander Zverev,GER,🇩🇪,31
104719,20.84306307533964,73133.55465031452,21.0,82,Marcel Granollers,ESP,🇪🇸,35
105575,21.999716759260625,77191.98862898466,18.0,83,Ricardas Berankis,LTU,🇱🇹,34
104327,10.280395374698308,36071.56271823967,11.0,84,Steve Darcis,BEL,🇧🇪,25
104471,17.58818100970225,61712.91582351667,11.0,85,Ivan Dodig,CRO,🇭🇷,19
106043,15.753345445566357,55274.89630023284,20.0,86,Diego Schwartzman,ARG,🇦🇷,33
104330,9.864646177183833,34612.7936041538,7.0,87,Rajeev Ram,USA,🇺🇸,13
106065,3.0954315873822744,10861.163464499208,4.0,88,Marco Cecchinato,ITA,🇮🇹,4
105539,8.375666499977987,29388.303508694687,5.0,89,Evgeny Donskoy,RUS,🇷🇺,12
105357,15.641652315606947,54882.990581077014,9.0,90,John Millman,AUS,🇦🇺,14
105011,8.83794653476605,31010.338718477375,7.0,91,Illya Marchenko,UKR,🇺🇦,12
103908,11.03291972673902,38711.99904118954,12.0,92,Paul Henri Mathieu,FRA,🇫🇷,19
106121,1.67527315470899,5878.151420031544,5.0,93,Taro Daniel,JPN,🇯🇵,8
103794,25.157599242863007,88272.27804513335,21.0,94,Benjamin Becker,GER,🇩🇪,32
104593,14.284147938190264,50119.817326983386,18.0,95,Daniel Gimeno Traver,ESP,🇪🇸,31
105217,9.055659026418638,31774.242197960135,5.0,96,Thiemo De Bakker,NED,🇳🇱,10
104534,,,,100,Dudi Sela,ISR,🇮🇱,18
