player,co2,km,tournaments,rank,name,ioc,flag,matches
103970,8.538414329034037,29959.34852292644,8.0,59,David Ferrer,ESP,🇪🇸,16
103176,18.410447359227536,64598.06090957031,23.0,60,David Sanchez,ESP,🇪🇸,42
103252,21.2086940881145,74416.47048461226,24.0,61,Alberto Martin,ESP,🇪🇸,48
103852,17.868608595077028,62696.87226342817,17.0,62,Feliciano Lopez,ESP,🇪🇸,34
103285,14.302874537102948,50185.52469158929,14.0,63,Radek Stepanek,CZE,🇨🇿,31
103694,21.99375658710612,77171.07574423199,22.0,64,Olivier Rochus,BEL,🇧🇪,42
102202,23.31161701361485,81795.14741619246,15.0,65,Kenneth Carlsen,DEN,🇩🇰,33
102987,21.891095531080207,76810.86151256213,23.0,66,Andre Sa,BRA,🇧🇷,46
102434,23.465954026628708,82336.68079518844,18.0,67,Vincent Spadea,USA,🇺🇸,30
102437,22.908012844915447,80378.9924382998,21.0,68,Adrian Voinea,ROU,🇷🇴,40
103356,21.78883726467267,76452.06057779884,27.0,69,Michel Kratochvil,SUI,🇨🇭,51
102179,25.242372568999677,88569.72831227958,23.0,70,Antony Dupuis,FRA,🇫🇷,37
103171,17.08635482087297,59952.12217850162,15.0,71,Raemon Sluiter,NED,🇳🇱,26
103017,24.19330219012202,84888.77961446322,25.0,72,Nicolas Kiefer,GER,🇩🇪,49
103166,7.970737014659598,27967.498297051217,7.0,73,Vladimir Voltchkov,BLR,🇧🇾,17
101897,23.1044483183913,81068.23971365367,23.0,74,Fernando Meligeni,BRA,🇧🇷,44
102539,22.58320584183139,79239.31874326803,26.0,75,Bohdan Ulihrach,CZE,🇨🇿,52
102694,28.997940965512452,101747.16128249984,24.0,76,Lars Burgsmuller,GER,🇩🇪,36
102369,22.097491029194895,77535.0562427891,25.0,77,Julien Boutter,FRA,🇫🇷,41
103656,19.18357346582087,67310.78409059954,24.0,78,Albert Montanes,ESP,🇪🇸,41
102644,17.505191442529963,61421.72435975427,22.0,79,Franco Squillari,ARG,🇦🇷,38
102882,14.30303190645301,50186.0768647474,14.0,80,Mark Philippoussis,AUS,🇦🇺,28
103786,28.563094467603356,100221.38409685384,24.0,81,Nikolay Davydenko,RUS,🇷🇺,36
103709,27.11695044038346,95147.19452766124,22.0,82,Kristian Pless,DEN,🇩🇰,37
102344,18.771685244140656,65865.56226014266,16.0,83,Karol Kucera,SVK,🇸🇰,35
103888,15.644648111716194,54893.5021463726,11.0,84,Mardy Fish,USA,🇺🇸,22
103632,11.432293025131946,40113.30886011209,8.0,85,Luis Horna,PER,🇵🇪,20
103280,18.742031772591645,65761.51499154964,11.0,86,Martin Verkerk,NED,🇳🇱,19
102703,18.199027415110884,63856.23654424871,15.0,87,Hyung Taik Lee,KOR,🇰🇷,27
102287,18.985310335211633,66615.1239831987,23.0,88,Albert Portas,ESP,🇪🇸,32
104339,11.1656437676468,39177.69743033964,7.0,89,Mario Ancic,CRO,🇭🇷,10
102271,16.87846102654259,59222.67026857049,21.0,90,Hicham Arazi,MAR,🇲🇦,38
103781,12.860389848100173,45124.17490561464,10.0,91,Jurgen Melzer,AUT,🇦🇹,21
103581,17.785565418709982,62405.49269722801,16.0,92,Flavio Saretta,BRA,🇧🇷,29
103789,20.425675402887325,71669.03650135903,20.0,93,Irakli Labadze,GEO,🇬🇪,30
102722,20.97294908369166,73589.29503049704,22.0,94,Attila Savolt,HUN,🇭🇺,37
101868,8.373407809710127,29380.378279684657,6.0,95,Dick Norman,BEL,🇧🇪,6
103319,11.655831821383751,40897.6555136272,13.0,96,Jeff Morrison,USA,🇺🇸,21
103324,9.321328936311016,32706.41732038953,6.0,97,Arnaud Di Pasquale,FRA,🇫🇷,12
102259,19.86478116889326,69700.9865575202,13.0,98,Jerome Golmard,FRA,🇫🇷,27
104068,,,,100,Robby Ginepri,USA,🇺🇸,18
