player,co2,km,tournaments,name,ioc,flag
103908,20.487150995490225,71884.74033505343,25.0,Paul Henri Mathieu,FRA,🇫🇷
104269,26.73414224425844,93804.007874591,26.0,Fernando Verdasco,ESP,🇪🇸
103813,32.802458919389565,115096.34708557742,27.0,Jarkko Nieminen,FIN,🇫🇮
104597,24.347995515350096,85431.56321175472,29.0,Nicolas Almagro,ESP,🇪🇸
104468,23.3382050604539,81888.43880861017,28.0,Gilles Simon,FRA,🇫🇷
103285,24.249210886864432,85084.95048022609,22.0,Radek Stepanek,CZE,🇨🇿
103808,25.13266671503384,88184.7954913468,24.0,Potito Starace,ITA,🇮🇹
104259,26.52833211051544,93081.86705444012,24.0,Philipp Kohlschreiber,GER,🇩🇪
104214,28.18648523921414,98899.9482077689,27.0,Igor Andreev,RUS,🇷🇺
104098,26.520084979042966,93052.92975102796,24.0,Dmitry Tursunov,RUS,🇷🇺
103852,25.336157142434057,88898.79699099669,24.0,Feliciano Lopez,ESP,🇪🇸
104527,17.395042423857635,61035.23657493908,22.0,Stan Wawrinka,SUI,🇨🇭
102148,25.686415070845445,90127.77217840504,21.0,Fabrice Santoro,FRA,🇫🇷
104792,22.309299240140746,78278.24294786228,21.0,Gael Monfils,FRA,🇫🇷
103888,16.99487600212003,59631.14386708781,22.0,Mardy Fish,USA,🇺🇸
103835,22.993610810642583,80679.3361776933,25.0,Filippo Volandri,ITA,🇮🇹
104417,19.58441740087991,68717.25403817512,16.0,Robin Soderling,SWE,🇸🇪
102860,20.542654208669372,72079.48845147148,26.0,Agustin Calleri,ARG,🇦🇷
104542,18.127763420092688,63606.187438921705,11.0,Jo-Wilfried Tsonga,FRA,🇫🇷
105223,24.464676728328993,85840.97097659297,24.0,Juan Martin del Potro,ARG,🇦🇷
103917,26.444027821968582,92786.06253322308,19.0,Nicolas Mahut,FRA,🇫🇷
103656,20.134190903260784,70646.28387109048,25.0,Albert Montanes,ESP,🇪🇸
102905,25.12289350031151,88150.50350986495,26.0,Stefan Koubek,AUT,🇦🇹
103694,28.037941684652623,98378.7427531671,23.0,Olivier Rochus,BEL,🇧🇪
103017,13.454945984054174,47210.336786155,13.0,Nicolas Kiefer,GER,🇩🇪
104312,23.266643355177777,81637.34510588691,23.0,Andreas Seppi,ITA,🇮🇹
102703,29.182365748672325,102394.26578481516,23.0,Hyung Taik Lee,KOR,🇰🇷
104386,20.083392989544045,70468.0455773475,22.0,Janko Tipsarevic,SRB,🇷🇸
103206,23.825194291632656,83597.17295309703,20.0,Sebastien Grosjean,FRA,🇫🇷
103096,20.373124470359684,71484.64726441995,26.0,Arnaud Clement,FRA,🇫🇷
104252,19.81498218200606,69526.2532701967,24.0,Florian Mayer,GER,🇩🇪
103498,17.19980731165925,60350.20109354121,19.0,Marat Safin,RUS,🇷🇺
103582,12.9823900556981,45552.24580946702,13.0,Michael Berrer,GER,🇩🇪
103169,13.46393334931108,47241.8714010915,19.0,Oscar Hernandez,ESP,🇪🇸
102035,22.92628104134328,80443.09137313432,20.0,Jonas Bjorkman,SWE,🇸🇪
103781,24.30534200374633,85281.90176753097,25.0,Jurgen Melzer,AUT,🇦🇹
105208,16.281144564317533,57126.823032693086,15.0,Ernests Gulbis,LAT,
102563,23.83811235975212,83642.4995079022,24.0,Thomas Johansson,SWE,🇸🇪
105023,30.083613511566995,105556.53863707716,23.0,Sam Querrey,USA,🇺🇸
104534,10.71855752417224,37608.97376902541,5.0,Dudi Sela,ISR,🇮🇱
104076,20.814053449279832,73031.76648870118,20.0,Jose Acasuso,ARG,🇦🇷
102381,14.080574322256684,49405.52393774274,14.0,Werner Eschauer,AUT,🇦🇹
104620,20.62481892603091,72367.7857053716,15.0,Simone Bolelli,ITA,🇮🇹
103898,30.46804175107744,106905.4096529033,28.0,Julien Benneteau,FRA,🇫🇷
103373,23.781202547260698,83442.81595530068,25.0,Sergio Roitman,ARG,🇦🇷
102967,24.204990164145837,84929.79004963452,26.0,Marc Gicquel,FRA,🇫🇷
105227,12.658693544676488,44416.46857781223,13.0,Marin Cilic,CRO,🇭🇷
104433,24.361210607736,85477.93195696844,17.0,Frank Dancevic,CAN,🇨🇦
103632,13.789243028924536,48383.30887341944,17.0,Luis Horna,PER,🇵🇪
103506,16.94802873856622,59466.76750374113,19.0,Martin Vassallo Arguello,ARG,🇦🇷
102318,10.236464014880632,35917.417596072395,14.0,Andrei Pavel,ROU,🇷🇴
103812,11.710625139565725,41089.912770406045,8.0,Victor Hanescu,ROU,🇷🇴
102434,26.409037535550898,92663.28959842418,28.0,Vincent Spadea,USA,🇺🇸
103454,16.921671251987934,59374.28509469451,23.0,Nicolas Massu,CHI,🇨🇱
103429,9.75214429879314,34218.05017120399,7.0,Peter Luczak,AUS,🇦🇺
105095,16.211269105669807,56881.64598480633,22.0,Evgeny Korolev,KAZ,🇰🇿
104268,20.17587629510361,70792.5484038723,17.0,Alejandro Falla,COL,🇨🇴
103188,27.331096801873336,95898.585269731,20.0,Michael Russell,USA,🇺🇸
104339,12.63163702159659,44321.53340911084,10.0,Mario Ancic,CRO,🇭🇷
103794,25.403521432743865,89135.1629219083,29.0,Benjamin Becker,GER,🇩🇪
104122,9.843197801224749,34537.53614464824,15.0,Carlos Berlocq,ARG,🇦🇷
104327,7.01667073532289,24619.897316922423,4.0,Steve Darcis,BEL,🇧🇪
103490,1.887084942757021,6621.350676340425,3.0,Santiago Ventura,ESP,🇪🇸
104999,19.10916093468312,67049.68749011621,9.0,Mischa Zverev,GER,🇩🇪
103701,15.258454757235866,53538.43774468724,20.0,Diego Hartfield,ARG,🇦🇷
104198,21.32446222570809,74822.67447616872,23.0,Guillermo Garcia Lopez,ESP,🇪🇸
104589,18.63352104091609,65380.77558216173,15.0,Chris Guccione,AUS,🇦🇺
103722,24.737860730501197,86799.51133509191,25.0,Florent Serra,FRA,🇫🇷
103566,26.981840703734797,94673.12527626244,18.0,Michael Llodra,FRA,🇫🇷
103693,6.198737568634599,21749.956381174034,5.0,Thierry Ascione,FRA,🇫🇷
104926,10.282529724126238,36079.05166360083,7.0,Fabio Fognini,ITA,🇮🇹
104081,11.257954931888891,39501.59625224173,9.0,Boris Pashanski,SRB,🇷🇸
104273,10.67673427741179,37462.22553477821,8.0,Edouard Roger-Vasselin,FRA,🇫🇷
104019,29.01607865971065,101810.8023147742,25.0,Kristof Vliegen,BEL,🇧🇪
102783,29.458483780893935,103363.10098559276,14.0,Rainer Schuettler,GER,🇩🇪
105385,,,,Donald Young,USA,🇺🇸
