player,co2,km,tournaments,rank,name,ioc,flag,matches
105023,19.354545468056493,67910.6858528298,22.0,46,Sam Querrey,USA,🇺🇸,50
104586,29.28661869261756,102760.06558813177,26.0,47,Lukas Rosol,CZE,🇨🇿,50
104665,28.163970369288556,98820.94866417036,31.0,48,Pablo Andujar,ESP,🇪🇸,49
105311,21.89491727924804,76824.27115525628,14.0,49,Joao Sousa,POR,🇵🇹,30
103917,8.91963689620389,31296.97156562769,10.0,50,Nicolas Mahut,FRA,🇫🇷,24
106071,27.723401395332715,97275.0926152025,23.0,51,Bernard Tomic,AUS,🇦🇺,47
104273,24.738793325848636,86802.78359946888,26.0,52,Edouard Roger-Vasselin,FRA,🇫🇷,49
103786,26.968333797516927,94625.73262286645,23.0,53,Nikolay Davydenko,RUS,🇷🇺,45
104978,27.4507356646136,96318.3707530302,23.0,54,Daniel Brands,GER,🇩🇪,47
105643,8.305133472706096,29140.819202477534,8.0,55,Federico Delbonis,ARG,🇦🇷,20
104547,25.7108044298206,90213.34887656353,24.0,56,Horacio Zeballos,ARG,🇦🇷,38
105238,22.834380404922413,80120.6329997278,26.0,57,Alexandr Dolgopolov,UKR,🇺🇦,52
105138,28.369809323799696,99543.1906098235,22.0,58,Roberto Bautista Agut,ESP,🇪🇸,48
105173,21.71368879085764,76188.38172230752,16.0,59,Adrian Mannarino,FRA,🇫🇷,25
103720,22.230081312908684,78000.28530845151,18.0,60,Lleyton Hewitt,AUS,🇦🇺,42
104594,23.719411135212724,83226.00398320255,24.0,61,Marinko Matosevic,AUS,🇦🇺,44
104198,17.612469233990197,61798.13766312349,21.0,62,Guillermo Garcia Lopez,ESP,🇪🇸,42
103656,21.945637195635015,77002.23577415795,20.0,63,Albert Montanes,ESP,🇪🇸,37
105807,9.792127760305476,34358.34301861571,8.0,64,Pablo Carreno Busta,ESP,🇪🇸,14
104229,21.89901378672886,76838.64486571532,18.0,65,Yen Hsun Lu,TPE,,35
104308,15.002630339239529,52640.808207858,12.0,66,Michal Przysiezny,POL,🇵🇱,23
105062,15.500609924838743,54388.104999434196,6.0,67,Mikhail Kukushkin,KAZ,🇰🇿,12
105051,16.731845653755627,58708.23036405482,11.0,68,Matthew Ebden,AUS,🇦🇺,17
105053,28.87784490747721,101325.7716051832,24.0,69,Santiago Giraldo,COL,🇨🇴,41
104997,31.09442052230734,109103.22990283274,25.0,70,Igor Sijsling,NED,🇳🇱,45
103835,17.376476964238048,60970.09461136157,12.0,71,Filippo Volandri,ITA,🇮🇹,16
103997,21.321020123181228,74810.59692344289,17.0,72,Lukasz Kubot,POL,🇵🇱,31
104534,14.4090500806002,50558.070458246315,7.0,73,Dudi Sela,ISR,🇮🇱,14
104735,20.642077235507564,72428.34117721951,21.0,74,Tobias Kamke,GER,🇩🇪,39
104678,16.35486033534798,57385.47486087009,17.0,75,Viktor Troicki,SRB,🇷🇸,38
104559,0.7156595425612536,2511.086114250013,2.0,76,Teymuraz Gabashvili,RUS,🇷🇺,4
104593,26.17372689486933,91837.63822761168,27.0,77,Daniel Gimeno Traver,ESP,🇪🇸,41
103333,23.01885989448265,80767.92945432509,15.0,78,Ivo Karlovic,CRO,🇭🇷,28
103794,26.16270241468797,91798.95584101044,20.0,79,Benjamin Becker,GER,🇩🇪,29
103812,29.082077336853505,102042.3766205386,25.0,80,Victor Hanescu,ROU,🇷🇴,44
105041,25.054852312556775,87911.76250019921,16.0,81,Lukas Lacko,SVK,🇸🇰,31
104979,0.958841038988966,3364.354522768301,4.0,82,Andrey Golubev,KAZ,🇰🇿,10
105077,20.7326159289708,72746.02080340631,22.0,83,Albert Ramos,ESP,🇪🇸,43
104932,9.43387860840279,33101.3284505361,15.0,84,Kenny De Schepper,FRA,🇫🇷,24
106210,6.2764992680857254,22022.8044494236,6.0,85,Jiri Vesely,CZE,🇨🇿,7
104714,9.098877759104305,31925.886874050186,7.0,86,Julian Reister,GER,🇩🇪,9
104571,26.859281806987575,94243.09405960552,21.0,87,Marcos Baghdatis,CYP,🇨🇾,37
104166,16.746970158215372,58761.298800755685,9.0,88,Alex Bogomolov Jr,RUS,🇷🇺,15
105065,12.814094614893794,44961.735490855426,12.0,89,Tim Smyczek,USA,🇺🇸,19
104500,21.218210155221183,74449.86019375852,12.0,90,Somdev Devvarman,IND,🇮🇳,25
103188,16.18591916566566,56792.69882689706,15.0,91,Michael Russell,USA,🇺🇸,22
104873,1.7025165479985769,5973.742273679216,2.0,92,Aleksandr Nedovyesov,KAZ,🇰🇿,1
104919,17.077443934706032,59920.85591124924,18.0,93,Leonardo Mayer,ARG,🇦🇷,32
105379,25.843794667327924,90679.9812888699,18.0,94,Aljaz Bedene,SLO,,29
105385,1.2527872855394653,4395.7448615419835,3.0,95,Donald Young,USA,🇺🇸,5
105614,1.389577376800064,4875.710094035313,3.0,96,Bradley Klahn,USA,🇺🇸,4
104660,10.919161567284878,38312.84760450833,14.0,97,Sergiy Stakhovsky,UKR,🇺🇦,28
104268,23.29312422223514,81730.26042889524,19.0,98,Alejandro Falla,COL,🇨🇴,37
105992,,,,100,Ryan Harrison,USA,🇺🇸,32
