player,co2,km,tournaments,rank,name,ioc,flag,matches
105077,32.89760950009867,115430.208772276,32.0,27,Albert Ramos,ESP,🇪🇸,65
103852,32.24380193216112,113136.14713038984,25.0,28,Feliciano Lopez,ESP,🇪🇸,55
104678,31.2242041392086,109558.61101476706,29.0,29,Viktor Troicki,SRB,🇷🇸,63
105807,27.97631646217355,98162.51390236338,28.0,30,Pablo Carreno Busta,ESP,🇪🇸,67
105023,20.27628279853856,71144.85192469673,24.0,31,Sam Querrey,USA,🇺🇸,51
104259,27.702952860543338,97203.34337032752,24.0,32,Philipp Kohlschreiber,GER,🇩🇪,55
105449,27.233876056187363,95557.45984627148,29.0,33,Steve Johnson,USA,🇺🇸,58
104180,30.704576542804173,107735.356290541,24.0,34,Gilles Muller,LUX,🇱🇺,59
105373,26.962637847375746,94605.74683289732,17.0,35,Martin Klizan,SVK,🇸🇰,29
104571,24.426188981879008,85705.92625220708,23.0,36,Marcos Baghdatis,CYP,🇨🇾,49
104719,29.00149280700574,101759.62388423068,25.0,37,Marcel Granollers,ESP,🇪🇸,47
105223,16.2772737214567,57113.241127918256,13.0,38,Juan Martin del Potro,ARG,🇦🇷,44
103917,17.34540996690919,60861.08760319015,21.0,39,Nicolas Mahut,FRA,🇫🇷,43
103893,29.231321381537743,102566.0399352202,26.0,40,Paolo Lorenzi,ITA,🇮🇹,51
105643,26.91511030041514,94438.98351022856,24.0,41,Federico Delbonis,ARG,🇦🇷,51
104269,26.724182612164363,93769.06179706792,27.0,42,Fernando Verdasco,ESP,🇪🇸,55
105311,33.423876647166935,117276.76016549798,33.0,43,Joao Sousa,POR,🇵🇹,60
104597,25.03496940272159,87841.99790428628,23.0,44,Nicolas Almagro,ESP,🇪🇸,44
106378,26.16783093756694,91816.95065812964,19.0,45,Kyle Edmund,GBR,🇬🇧,42
105723,28.778262554492848,100976.3598403258,21.0,46,Andrey Kuznetsov,RUS,🇷🇺,51
105332,37.47802316079811,131501.8356519232,32.0,47,Benoit Paire,FRA,🇫🇷,55
106432,26.723843812094827,93767.87302489414,21.0,48,Borna Coric,CRO,🇭🇷,47
104926,24.198436992213495,84906.79646390703,23.0,49,Fabio Fognini,ITA,🇮🇹,49
104252,8.834043554964934,30996.644052508535,12.0,50,Florian Mayer,GER,🇩🇪,23
104999,16.289920511214188,57157.61582882171,14.0,51,Mischa Zverev,GER,🇩🇪,26
106043,20.11146020652247,70566.52704042972,18.0,52,Diego Schwartzman,ARG,🇦🇷,34
111575,11.55942338563886,40559.380300487224,10.0,53,Karen Khachanov,RUS,🇷🇺,22
103565,18.05554092359236,63352.77517049952,18.0,54,Stephane Robert,FRA,🇫🇷,32
106210,23.835989727595106,83635.05167577227,21.0,55,Jiri Vesely,CZE,🇨🇿,44
105487,6.996198018528226,24548.06322290605,11.0,56,Facundo Bagnis,ARG,🇦🇷,17
104022,18.24121479634142,64004.262443303225,20.0,57,Mikhail Youzhny,RUS,🇷🇺,37
104291,30.41125923577996,106706.17275712268,22.0,58,Malek Jaziri,TUN,🇹🇳,39
104898,24.88469101591694,87314.70531900681,20.0,59,Robin Haase,NED,🇳🇱,36
105173,23.710190649722435,83193.65140253487,28.0,60,Adrian Mannarino,FRA,🇫🇷,54
105064,24.36119478098711,85477.8764245162,22.0,61,Thomaz Bellucci,BRA,🇧🇷,43
105238,16.36145272367802,57408.606047993046,18.0,62,Alexandr Dolgopolov,UKR,🇺🇦,35
105526,11.352790824842543,39834.35377137735,18.0,63,Jan Lennard Struff,GER,🇩🇪,31
104229,12.092259773177274,42428.981660271136,9.0,64,Yen Hsun Lu,TPE,,16
104338,17.78516946386735,62404.103381990695,15.0,65,Juan Monaco,ARG,🇦🇷,32
105554,7.412213654642072,26007.76720927043,8.0,66,Daniel Evans,GBR,🇬🇧,19
104731,20.01284183314297,70220.4976601508,21.0,67,Kevin Anderson,RSA,🇿🇦,38
105589,3.7560715039185544,13179.198259363351,6.0,68,Gerald Melzer,AUT,🇦🇹,11
104871,21.314018992272732,74786.03155183417,21.0,69,Jeremy Chardy,FRA,🇫🇷,38
104198,33.006582871492505,115812.5714789211,31.0,70,Guillermo Garcia Lopez,ESP,🇪🇸,53
104547,11.542770570122247,40500.94936884999,13.0,71,Horacio Zeballos,ARG,🇦🇷,20
104460,9.802729201644002,34395.541058400006,12.0,72,Dustin Brown,GER,🇩🇪,25
103908,22.05749726368797,77394.72724101042,20.0,73,Paul Henri Mathieu,FRA,🇫🇷,38
105011,21.411540067170563,75128.21076200198,20.0,74,Illya Marchenko,UKR,🇺🇦,37
106361,0.609545335919062,2138.755564628288,3.0,75,Adam Pavlasek,CZE,🇨🇿,6
126203,20.52356679524104,72012.5150710212,22.0,76,Taylor Fritz,USA,🇺🇸,37
106000,25.27330743315395,88678.27169527704,22.0,77,Damir Dzumhur,BIH,🇧🇦,45
105732,11.71834370631312,41116.9954607478,12.0,78,Pierre Hugues Herbert,FRA,🇫🇷,19
111442,14.717434623715048,51640.12148671947,10.0,79,Jordan Thompson,AUS,🇦🇺,13
105550,25.115190618033903,88123.47585275058,22.0,80,Guido Pella,ARG,🇦🇷,39
105671,15.544218188797618,54541.11645192146,13.0,81,Gastao Elias,POR,🇵🇹,26
106329,5.966807972691496,20936.16832523332,6.0,82,Thiago Monteiro,BRA,🇧🇷,13
105952,12.160693186078314,42669.098898520395,8.0,83,Renzo Olivo,ARG,🇦🇷,17
105357,27.349798631070534,95964.2057230545,21.0,84,John Millman,AUS,🇦🇺,40
104505,4.390117681270681,15403.921688669056,4.0,85,Konstantin Kravchuk,RUS,🇷🇺,7
104327,8.276746092780883,29041.214360634673,5.0,86,Steve Darcis,BEL,🇧🇪,9
104312,30.762693602399423,107939.27579789273,24.0,87,Andreas Seppi,ITA,🇮🇹,45
105385,21.14732019022853,74201.12347448608,21.0,88,Donald Young,USA,🇺🇸,39
105062,24.870888627352542,87266.27588544755,20.0,89,Mikhail Kukushkin,KAZ,🇰🇿,35
105992,15.672869884958926,54992.52591213658,11.0,90,Ryan Harrison,USA,🇺🇸,22
105053,16.08821346063703,56449.87179170888,13.0,91,Santiago Giraldo,COL,🇨🇴,23
105575,21.34391184944746,74890.91876999108,15.0,92,Ricardas Berankis,LTU,🇱🇹,25
105583,24.02004332600996,84280.85377547356,22.0,93,Dusan Lajovic,SRB,🇷🇸,42
105932,17.302874446196387,60711.84016209259,9.0,94,Nikoloz Basilashvili,GEO,🇬🇪,16
104122,5.994604330404081,21033.6994049266,6.0,95,Carlos Berlocq,ARG,🇦🇷,10
104534,21.296760179999207,74725.4743157867,17.0,96,Dudi Sela,ISR,🇮🇱,28
105430,10.932220590088866,38358.66873715391,11.0,97,Radu Albot,MDA,🇲🇩,15
104297,8.455783408340396,29669.415467861043,8.0,98,Rogerio Dutra Silva,BRA,🇧🇷,11
106421,0.9504480973816418,3334.9056048478665,5.0,99,Daniil Medvedev,RUS,🇷🇺,10
106415,,,,100,Yoshihito Nishioka,JPN,🇯🇵,22
