player,co2,km,tournaments,rank,name,ioc,flag,matches
105916,19.4186726454211,68135.69349270561,11.0,54,Marton Fucsovics,HUN,🇭🇺,25
106415,16.558753056280686,58100.88791677433,12.0,55,Yoshihito Nishioka,JPN,🇯🇵,26
111513,17.672620504138337,62009.194751362586,10.0,56,Laslo Djere,SRB,🇷🇸,22
105379,14.919532554104594,52349.23703194594,12.0,57,Aljaz Bedene,SLO,,22
126207,16.320399559990594,57264.55985961611,11.0,58,Frances Tiafoe,USA,🇺🇸,20
104665,19.574456679061782,68682.30413705889,12.0,59,Pablo Andujar,ESP,🇪🇸,16
105577,14.658783706004822,51434.32879299937,10.0,60,Vasek Pospisil,CAN,🇨🇦,26
104542,3.4122671730458913,11972.867273845231,2.0,61,Jo-Wilfried Tsonga,FRA,🇫🇷,2
104468,14.348387544754662,50345.21945527952,13.0,62,Gilles Simon,FRA,🇫🇷,23
103852,13.390891428855433,46985.58396089624,10.0,63,Feliciano Lopez,ESP,🇪🇸,17
104269,14.79850021827312,51924.56216937936,7.0,64,Fernando Verdasco,ESP,🇪🇸,13
136440,9.41629552217322,33039.633411134106,6.0,65,Dominik Koepfer,GER,🇩🇪,13
104655,14.915802587344212,52336.14942927792,11.0,66,Pablo Cuevas,URU,,22
106210,9.724057831978536,34119.50116483697,7.0,67,Jiri Vesely,CZE,🇨🇿,18
105575,13.632932450043684,47834.85070190766,7.0,68,Ricardas Berankis,LTU,🇱🇹,14
111815,14.036715393689558,49251.63296031423,12.0,69,Cameron Norrie,GBR,🇬🇧,22
105449,9.773931739232614,34294.497330640756,8.0,70,Steve Johnson,USA,🇺🇸,14
106218,10.626329882576536,37285.368009040474,9.0,71,Marcos Giron,USA,🇺🇸,18
105882,13.967225682449149,49007.809412102266,10.0,72,Stefano Travaglia,ITA,🇮🇹,16
104871,9.592309731762448,33657.22712899104,5.0,73,Jeremy Chardy,FRA,🇫🇷,7
106099,16.669440963305895,58489.26653791542,13.0,74,Salvatore Caruso,ITA,🇮🇹,20
144895,20.628287205746197,72379.95510788137,11.0,75,Corentin Moutet,FRA,🇫🇷,21
106078,14.860846410284624,52143.320737840775,9.0,76,Egor Gerasimov,BLR,🇧🇾,23
106228,14.45725435678023,50727.208269404306,9.0,77,Juan Ignacio Londero,ARG,🇦🇷,19
106065,20.233355205779173,70994.22879220762,13.0,78,Marco Cecchinato,ITA,🇮🇹,21
104731,10.226109048870455,35881.084382001594,10.0,79,Kevin Anderson,RSA,🇿🇦,20
105643,17.522431205470312,61482.21475603618,12.0,80,Federico Delbonis,ARG,🇦🇷,21
105732,11.704614302269718,41068.82211322708,10.0,81,Pierre Hugues Herbert,FRA,🇫🇷,20
106329,14.634659822855983,51349.68358896837,8.0,82,Thiago Monteiro,BRA,🇧🇷,18
124079,14.539956086507315,51017.389777218654,8.0,83,Pedro Martinez,ESP,🇪🇸,17
200325,7.686557227797826,26970.37623788711,9.0,84,Emil Ruusuvuori,FIN,🇫🇮,15
144750,12.414102578299577,43558.254660700266,10.0,85,Lloyd Harris,RSA,🇿🇦,24
105613,10.94953403890223,38419.417680358696,8.0,86,Norbert Gombos,SVK,🇸🇰,15
105062,17.549339677586755,61576.63044767282,9.0,87,Mikhail Kukushkin,KAZ,🇰🇿,16
105311,14.248921188934604,49996.21469801616,9.0,88,Joao Sousa,POR,🇵🇹,10
105948,9.227370680754502,32376.73923071755,9.0,89,Federico Coria,ARG,🇦🇷,15
105226,8.122862078430291,28501.2704506326,5.0,90,Attila Balazs,HUN,🇭🇺,12
105430,16.76403137019998,58821.162702456066,11.0,91,Radu Albot,MDA,🇲🇩,20
144707,15.0331666368183,52747.953111643146,7.0,92,Mikael Ymer,SWE,🇸🇪,13
126952,10.96569652527072,38476.12815884463,7.0,93,Soon Woo Kwon,KOR,🇰🇷,15
110602,13.92282934452747,48852.03278781568,11.0,94,Dennis Novak,AUT,🇦🇹,18
106148,11.881357762675409,41688.974605878626,8.0,95,Roberto Carballes Baena,ESP,🇪🇸,14
104259,13.121065563261377,46038.82653775921,7.0,96,Philipp Kohlschreiber,GER,🇩🇪,10
105870,0.6263589331473624,2197.750642622324,3.0,97,Yannick Hanfmann,GER,🇩🇪,10
126149,,,,100,Gianluca Mager,ITA,🇮🇹,11
