player,co2,km,tournaments,rank,name,ioc,flag,matches
103151,20.885962668244645,73284.07953770053,18.0,59,Mariano Zabaleta,ARG,🇦🇷,36
102035,29.06814268190595,101993.48309440684,24.0,60,Jonas Bjorkman,SWE,🇸🇪,49
103813,1.3063395925963537,4583.6476933205395,2.0,61,Jarkko Nieminen,FIN,🇫🇮,9
101965,19.641430073402752,68917.29850316756,22.0,62,Wayne Ferreira,RSA,🇿🇦,39
102905,26.079073358859223,91505.5205574008,22.0,63,Stefan Koubek,AUT,🇦🇹,46
103420,24.33732033403271,85394.10643520247,20.0,64,Michal Tabara,CZE,🇨🇿,40
103656,3.029066413455955,10628.303205108614,9.0,65,Albert Montanes,ESP,🇪🇸,20
102776,29.464270458454237,103383.4051173833,28.0,66,Andrew Ilie,AUS,🇦🇺,48
102860,13.937261886903825,48902.67328738184,16.0,67,Agustin Calleri,ARG,🇦🇷,28
103709,9.421555973059302,33058.09113354141,10.0,68,Kristian Pless,DEN,🇩🇰,28
103294,21.109101696881336,74067.02349782926,22.0,69,Christophe Rochus,BEL,🇧🇪,38
103428,16.982719645867924,59588.489985501474,11.0,70,Juan Ignacio Chela,ARG,🇦🇷,20
101897,12.79574123132546,44897.337653773546,16.0,71,Fernando Meligeni,BRA,🇧🇷,35
102227,23.70887468483402,83189.03398187377,20.0,72,Sargis Sargsian,ARM,🇦🇲,37
103484,8.098951361241095,28417.37319733718,9.0,73,James Blake,USA,🇺🇸,20
103176,23.587051253081142,82761.58334414435,20.0,74,David Sanchez,ESP,🇪🇸,31
102788,11.77885935806328,41329.33108092379,8.0,75,Jan Vacek,CZE,🇨🇿,14
103182,11.153469841935031,39134.98190152644,19.0,76,Markus Hipfl,AUT,🇦🇹,34
101885,21.216819982349048,74444.9823942072,23.0,77,Wayne Arthurs,AUS,🇦🇺,43
103248,21.887933564147055,76799.76689174406,25.0,78,Harel Levy,ISR,🇮🇱,45
103786,18.104524017021586,63524.64567375994,16.0,79,Nikolay Davydenko,RUS,🇷🇺,21
103454,27.725659230112843,97283.01484250122,26.0,80,Nicolas Massu,CHI,🇨🇱,51
102911,29.18897965320021,102417.47246736918,24.0,81,Andrei Stoliarov,RUS,🇷🇺,42
101320,16.75789683627518,58799.638022018175,18.0,82,Magnus Gustafsson,SWE,🇸🇪,37
102694,25.666443387923582,90057.6960979775,19.0,83,Lars Burgsmuller,GER,🇩🇪,33
101611,24.35492133269313,85455.86432523905,23.0,84,Cedric Pioline,FRA,🇫🇷,39
102987,24.765611138192913,86896.88118664181,16.0,85,Andre Sa,BRA,🇧🇷,23
104076,11.270713725373769,39546.36394867989,12.0,86,Jose Acasuso,ARG,🇦🇷,20
103188,24.089805500789694,84525.63333610418,18.0,87,Michael Russell,USA,🇺🇸,25
102831,19.810368551383736,69510.06509257451,15.0,88,Jacobo Diaz,ESP,🇪🇸,23
103566,15.148386852055545,53152.23456861594,12.0,89,Michael Llodra,FRA,🇫🇷,17
102179,19.12544826049127,67106.83600172376,21.0,90,Antony Dupuis,FRA,🇫🇷,31
102106,26.22304050342391,92010.66843306636,27.0,91,Davide Sanguinetti,ITA,🇮🇹,37
102887,16.481324296360764,57829.20805740619,8.0,92,Ramon Delgado,PAR,,18
102722,5.863013062661111,20571.97565846004,6.0,93,Attila Savolt,HUN,🇭🇺,13
102021,25.713731003717477,90223.61755690344,21.0,94,Michael Chang,USA,🇺🇸,37
102607,20.284775867890247,71174.65216803596,23.0,95,Juan Balcells,ESP,🇪🇸,43
103487,7.964247342437796,27944.727517325595,9.0,96,Federico Luzzi,ITA,🇮🇹,19
102437,15.479085992262638,54312.582428991715,11.0,97,Adrian Voinea,ROU,🇷🇴,24
103581,4.639721316915081,16279.723919000284,3.0,98,Flavio Saretta,BRA,🇧🇷,8
103166,26.100977097188043,91582.37577960716,24.0,99,Vladimir Voltchkov,BLR,🇧🇾,39
102231,,,,100,Alex Calatrava,ESP,🇪🇸,47
