player,co2,km,tournaments,rank,name,ioc,flag,matches
106058,21.18270922496709,74325.29552620032,20.0,42,Jack Sock,USA,🇺🇸,47
105668,22.85791012852196,80203.19343341039,24.0,43,Jerzy Janowicz,POL,🇵🇱,50
105173,21.468253668458456,75327.20585424018,22.0,44,Adrian Mannarino,FRA,🇫🇷,39
104312,27.420906806000097,96213.7080912284,28.0,45,Andreas Seppi,ITA,🇮🇹,55
104719,20.589055530743128,72242.30010787063,27.0,46,Marcel Granollers,ESP,🇪🇸,47
104180,9.563785798111924,33557.14315126991,6.0,47,Gilles Muller,LUX,🇱🇺,12
104022,20.23370910302053,70995.47053691413,23.0,48,Mikhail Youzhny,RUS,🇷🇺,42
104797,25.495667993348377,89458.48418718728,23.0,49,Denis Istomin,UZB,🇺🇿,54
103720,14.490557740805931,50844.06224844186,16.0,50,Lleyton Hewitt,AUS,🇦🇺,36
105807,18.29303897264784,64186.101658413485,24.0,51,Pablo Carreno Busta,ESP,🇪🇸,39
106401,13.442233876725156,47165.73290079001,7.0,52,Nick Kyrgios,AUS,🇦🇺,19
105577,22.15072838363782,77721.85397767657,23.0,53,Vasek Pospisil,CAN,🇨🇦,45
105311,30.093455757092904,105591.07283190492,33.0,54,Joao Sousa,POR,🇵🇹,60
104620,8.500502539790386,29826.324701018897,8.0,55,Simone Bolelli,ITA,🇮🇹,15
106071,21.36686010084267,74971.43895032514,17.0,56,Bernard Tomic,AUS,🇦🇺,33
105385,20.9458623144635,73494.25373495968,21.0,57,Donald Young,USA,🇺🇸,40
104660,19.30901446156154,67750.92793530361,19.0,58,Sergiy Stakhovsky,UKR,🇺🇦,38
105526,10.768399000334371,37783.85614152411,17.0,59,Jan Lennard Struff,GER,🇩🇪,32
105643,23.668869184838332,83048.66380645029,28.0,60,Federico Delbonis,ARG,🇦🇷,47
106043,2.2132007300536927,7765.6165966796225,4.0,61,Diego Schwartzman,ARG,🇦🇷,6
104338,19.845293182939827,69632.607659438,19.0,62,Juan Monaco,ARG,🇦🇷,42
105077,13.420164381072595,47088.29607393894,19.0,63,Albert Ramos,ESP,🇪🇸,33
103893,12.058570290892067,42310.77295049848,14.0,64,Paolo Lorenzi,ITA,🇮🇹,25
105064,12.791698737083008,44883.15346344915,13.0,65,Thomaz Bellucci,BRA,🇧🇷,31
106210,15.048902082855346,52803.16520300122,16.0,66,Jiri Vesely,CZE,🇨🇿,33
104559,29.90390872035044,104925.99551000156,26.0,67,Teymuraz Gabashvili,RUS,🇷🇺,45
103285,17.526001873744764,61494.7434166483,17.0,68,Radek Stepanek,CZE,🇨🇿,35
105583,19.67683656218532,69041.53179714146,17.0,69,Dusan Lajovic,SRB,🇷🇸,35
105062,19.379995871497144,67999.98551402507,23.0,70,Mikhail Kukushkin,KAZ,🇰🇿,43
104597,6.3944147783100584,22436.54308178968,10.0,71,Nicolas Almagro,ESP,🇪🇸,25
104122,15.12824536774407,53081.56269383885,18.0,72,Carlos Berlocq,ARG,🇦🇷,38
103813,25.44739602017755,89289.10884272825,25.0,73,Jarkko Nieminen,FIN,🇫🇮,53
104979,23.185606465208064,81353.00514108092,22.0,74,Andrey Golubev,KAZ,🇰🇿,35
104594,20.925164849638943,73421.6310513647,21.0,75,Marinko Matosevic,AUS,🇦🇺,44
104291,15.751047482255334,55266.833271071344,10.0,76,Malek Jaziri,TUN,🇹🇳,19
103163,16.161595844964367,56707.353841980235,11.0,77,Tommy Haas,GER,🇩🇪,25
103607,5.871269089562762,20600.94417390443,9.0,78,Victor Estrella,DOM,🇩🇴,19
105376,9.84481857919927,34543.22308490971,7.0,79,Peter Gojowczyk,GER,🇩🇪,17
105641,7.542130105876912,26463.61440658566,9.0,80,Blaz Rola,SLO,,14
105032,18.011809671167292,63199.33217953434,12.0,81,Sam Groth,AUS,🇦🇺,23
104890,5.742994628916643,20150.85834707594,7.0,82,Andreas Haider Maurer,AUT,🇦🇹,13
104898,18.091827445273506,63480.09629920529,22.0,83,Robin Haase,NED,🇳🇱,41
104997,21.144567438735333,74191.46469731696,25.0,84,Igor Sijsling,NED,🇳🇱,38
104571,13.056090543128112,45810.84401097582,11.0,85,Marcos Baghdatis,CYP,🇨🇾,18
105575,13.032379641133218,45727.64786362532,7.0,86,Ricardas Berankis,LTU,🇱🇹,18
104273,24.74214678397407,86814.55011920727,27.0,87,Edouard Roger-Vasselin,FRA,🇫🇷,49
104268,17.44105944596513,61196.69981040397,17.0,88,Alejandro Falla,COL,🇨🇴,27
104460,10.53515609386547,36965.459978475345,15.0,89,Dustin Brown,GER,🇩🇪,29
105154,2.9033589347973003,10187.224332622103,3.0,90,Joao Souza,BRA,🇧🇷,4
105292,15.716398385406563,55145.25749265462,19.0,91,Alejandro Gonzalez,COL,🇨🇴,30
105723,5.420485816449141,19019.248478768917,8.0,92,Andrey Kuznetsov,RUS,🇷🇺,17
105147,6.928034000282022,24308.89122905973,5.0,93,Tatsuma Ito,JPN,🇯🇵,9
105041,25.780943145311376,90459.4496326715,16.0,94,Lukas Lacko,SVK,🇸🇰,32
104471,27.291406651468694,95759.3215841007,22.0,95,Ivan Dodig,CRO,🇭🇷,38
103908,12.477863788565823,43781.97820549412,17.0,96,Paul Henri Mathieu,FRA,🇫🇷,28
104735,16.96328480714929,59520.29756894489,15.0,97,Tobias Kamke,GER,🇩🇪,27
104534,18.366870905247673,64445.16107104445,18.0,98,Dudi Sela,ISR,🇮🇱,39
104424,3.32813630814156,11677.671256637052,3.0,99,Go Soeda,JPN,🇯🇵,6
105936,,,,100,Filip Krajinovic,SRB,🇷🇸,11
