player,co2,km,tournaments,rank,name,ioc,flag,matches
104586,12.94728215479564,45429.06019226539,13.0,70,Lukas Rosol,CZE,🇨🇿,19
103857,19.41425663829625,68120.19873086401,21.0,71,Igor Kunitsyn,RUS,🇷🇺,37
104976,21.338738231900308,74872.765725966,20.0,72,Ryan Sweeting,USA,🇺🇸,33
104797,16.9715444010512,59549.27860017966,21.0,73,Denis Istomin,UZB,🇺🇿,34
104268,15.49300094654285,54361.40682997493,14.0,74,Alejandro Falla,COL,🇨🇴,26
104262,16.729680047390445,58700.63174522964,12.0,75,Flavio Cipolla,ITA,🇮🇹,17
105777,27.22888618198398,95539.9515157333,25.0,76,Grigor Dimitrov,BUL,,43
103813,31.754810072085423,111420.3862178436,25.0,77,Jarkko Nieminen,FIN,🇫🇮,48
104919,10.9151087730386,38298.62727381965,7.0,78,Leonardo Mayer,ARG,🇦🇷,11
105992,20.76680265753056,72865.97423694936,19.0,79,Ryan Harrison,USA,🇺🇸,33
103917,9.937087003866278,34866.971943390454,12.0,80,Nicolas Mahut,FRA,🇫🇷,23
105649,0.5996919955448843,2104.1824405083657,4.0,81,Cedrik Marcel Stebe,GER,🇩🇪,8
104229,29.666764700818472,104093.911230942,20.0,82,Yen Hsun Lu,TPE,,33
104534,21.16319082298622,74256.8099052148,13.0,83,Dudi Sela,ISR,🇮🇱,23
104500,28.68622187445475,100653.41008580611,22.0,84,Somdev Devvarman,IND,🇮🇳,44
103672,16.06483674442958,56367.8482260687,14.0,85,Ricardo Mello,BRA,🇧🇷,24
105051,15.22575431637242,53423.69935569269,10.0,86,Matthew Ebden,AUS,🇦🇺,20
105173,19.69493153806492,69105.02294057865,23.0,87,Adrian Mannarino,FRA,🇫🇷,40
104327,4.487581895370237,15745.901387263992,6.0,88,Steve Darcis,BEL,🇧🇪,15
105137,19.083901160524537,66961.05670359488,22.0,89,Pere Riba,ESP,🇪🇸,33
103812,22.590458465482612,79264.76654555302,24.0,90,Victor Hanescu,ROU,🇷🇴,41
105062,25.90947442309471,90910.43657226216,21.0,91,Mikhail Kukushkin,KAZ,🇰🇿,34
104882,15.942499451237977,55938.59456574727,16.0,92,Blaz Kavcic,SLO,,32
105023,11.152139305955204,39130.313354228776,14.0,93,Sam Querrey,USA,🇺🇸,27
104897,11.848290061429704,41572.94758396387,10.0,94,Matthias Bachinger,GER,🇩🇪,14
105332,6.078998289877153,21329.818560972464,10.0,95,Benoit Paire,FRA,🇫🇷,15
104735,29.316719982428346,102865.6841488714,23.0,96,Tobias Kamke,GER,🇩🇪,38
103799,3.853354219948713,13520.541122627064,3.0,97,Eric Prodon,FRA,🇫🇷,3
104676,0.4997422926113462,1753.4817284608637,4.0,98,Andreas Beck,GER,🇩🇪,4
103188,16.354565912901844,57384.44179965559,18.0,99,Michael Russell,USA,🇺🇸,30
103582,,,,100,Michael Berrer,GER,🇩🇪,39
