player,co2,km,tournaments,name,ioc,flag
105487,6.996198018528226,24548.06322290605,11.0,Facundo Bagnis,ARG,🇦🇷
104022,18.24121479634142,64004.262443303225,20.0,Mikhail Youzhny,RUS,🇷🇺
104291,30.41125923577996,106706.17275712268,22.0,Malek Jaziri,TUN,🇹🇳
104898,24.88469101591694,87314.70531900681,20.0,Robin Haase,NED,🇳🇱
105173,23.710190649722435,83193.65140253487,28.0,Adrian Mannarino,FRA,🇫🇷
105064,24.36119478098711,85477.8764245162,22.0,Thomaz Bellucci,BRA,🇧🇷
105238,16.36145272367802,57408.606047993046,18.0,Alexandr Dolgopolov,UKR,🇺🇦
105526,11.352790824842543,39834.35377137735,18.0,Jan Lennard Struff,GER,🇩🇪
104229,12.092259773177274,42428.981660271136,9.0,Yen Hsun Lu,TPE,
104338,17.78516946386735,62404.103381990695,15.0,Juan Monaco,ARG,🇦🇷
105554,7.412213654642072,26007.76720927043,8.0,Daniel Evans,GBR,🇬🇧
104731,20.01284183314297,70220.4976601508,21.0,Kevin Anderson,RSA,🇿🇦
105589,3.7560715039185544,13179.198259363351,6.0,Gerald Melzer,AUT,🇦🇹
104871,21.314018992272732,74786.03155183417,21.0,Jeremy Chardy,FRA,🇫🇷
104198,33.006582871492505,115812.5714789211,31.0,Guillermo Garcia Lopez,ESP,🇪🇸
104547,11.542770570122247,40500.94936884999,13.0,Horacio Zeballos,ARG,🇦🇷
104460,9.802729201644002,34395.541058400006,12.0,Dustin Brown,GER,🇩🇪
103908,22.05749726368797,77394.72724101042,20.0,Paul Henri Mathieu,FRA,🇫🇷
105011,21.411540067170563,75128.21076200198,20.0,Illya Marchenko,UKR,🇺🇦
106361,0.609545335919062,2138.755564628288,3.0,Adam Pavlasek,CZE,🇨🇿
126203,20.52356679524104,72012.5150710212,22.0,Taylor Fritz,USA,🇺🇸
106000,25.27330743315395,88678.27169527704,22.0,Damir Dzumhur,BIH,🇧🇦
105732,11.71834370631312,41116.9954607478,12.0,Pierre Hugues Herbert,FRA,🇫🇷
111442,14.717434623715048,51640.12148671947,10.0,Jordan Thompson,AUS,🇦🇺
105550,25.115190618033903,88123.47585275058,22.0,Guido Pella,ARG,🇦🇷
105671,15.544218188797618,54541.11645192146,13.0,Gastao Elias,POR,🇵🇹
106329,5.966807972691496,20936.16832523332,6.0,Thiago Monteiro,BRA,🇧🇷
105952,12.160693186078314,42669.098898520395,8.0,Renzo Olivo,ARG,🇦🇷
105357,27.349798631070534,95964.2057230545,21.0,John Millman,AUS,🇦🇺
104505,4.390117681270681,15403.921688669056,4.0,Konstantin Kravchuk,RUS,🇷🇺
104327,8.276746092780883,29041.214360634673,5.0,Steve Darcis,BEL,🇧🇪
104312,30.762693602399423,107939.27579789273,24.0,Andreas Seppi,ITA,🇮🇹
105385,21.14732019022853,74201.12347448608,21.0,Donald Young,USA,🇺🇸
105062,24.870888627352542,87266.27588544755,20.0,Mikhail Kukushkin,KAZ,🇰🇿
105992,15.672869884958926,54992.52591213658,11.0,Ryan Harrison,USA,🇺🇸
105053,16.08821346063703,56449.87179170888,13.0,Santiago Giraldo,COL,🇨🇴
105575,21.34391184944746,74890.91876999108,15.0,Ricardas Berankis,LTU,🇱🇹
105583,24.02004332600996,84280.85377547356,22.0,Dusan Lajovic,SRB,🇷🇸
105932,17.302874446196387,60711.84016209259,9.0,Nikoloz Basilashvili,GEO,🇬🇪
104122,5.994604330404081,21033.6994049266,6.0,Carlos Berlocq,ARG,🇦🇷
104534,21.296760179999207,74725.4743157867,17.0,Dudi Sela,ISR,🇮🇱
105430,10.932220590088866,38358.66873715391,11.0,Radu Albot,MDA,🇲🇩
104297,8.455783408340396,29669.415467861043,8.0,Rogerio Dutra Silva,BRA,🇧🇷
106421,0.9504480973816418,3334.9056048478665,5.0,Daniil Medvedev,RUS,🇷🇺
106415,,,,Yoshihito Nishioka,JPN,🇯🇵
