player,co2,km,tournaments,name,ioc,flag
103018,24.28463677027275,85209.25182551841,28.0,Max Mirnyi,BLR,🇧🇾
102860,17.987152368310298,63112.81532740457,24.0,Agustin Calleri,ARG,🇦🇷
102610,17.380566997674535,60984.44560587556,19.0,Albert Costa,ESP,🇪🇸
101965,16.978965115358186,59575.31619423924,19.0,Wayne Ferreira,RSA,🇿🇦
103151,18.672661937941182,65518.11206295152,24.0,Mariano Zabaleta,ARG,🇦🇷
103852,23.100056696441836,81052.83051383101,30.0,Feliciano Lopez,ESP,🇪🇸
102434,27.634383573753475,96962.74938159116,24.0,Vincent Spadea,USA,🇺🇸
102035,16.085079902692215,56438.87685155163,20.0,Jonas Bjorkman,SWE,🇸🇪
103096,12.139747615027744,42595.605666764,21.0,Arnaud Clement,FRA,🇫🇷
104068,17.131157844781985,60109.32577116487,20.0,Robby Ginepri,USA,🇺🇸
103758,19.664851092031142,68999.47751589876,15.0,Taylor Dent,USA,🇺🇸
103292,17.876975391879885,62726.22944519258,24.0,Gaston Gaudio,ARG,🇦🇷
103602,21.6957001800564,76125.26378967156,26.0,Fernando Gonzalez,CHI,🇨🇱
103813,25.817189204631457,90586.62878818056,29.0,Jarkko Nieminen,FIN,🇫🇮
103484,21.050922021924933,73862.8842874559,24.0,James Blake,USA,🇺🇸
103428,21.44106240854671,75231.79792472531,26.0,Juan Ignacio Chela,ARG,🇦🇷
102227,19.416280787037717,68127.30100714989,25.0,Sargis Sargsian,ARM,🇦🇲
102344,17.312586544927164,60745.91770149883,18.0,Karol Kucera,SVK,🇸🇰
102338,22.942975653092414,80501.66895821902,23.0,Yevgeny Kafelnikov,RUS,🇷🇺
103344,25.618518576287663,89889.53886416723,22.0,Ivan Ljubicic,CRO,🇭🇷
104022,20.468856555057613,71820.54931599162,25.0,Mikhail Youzhny,RUS,🇷🇺
103786,23.335845045895827,81880.15805577484,31.0,Nikolay Davydenko,RUS,🇷🇺
103581,20.68655890108887,72584.41719680303,19.0,Flavio Saretta,BRA,🇧🇷
103285,19.430012146972643,68175.4812174479,22.0,Radek Stepanek,CZE,🇨🇿
103835,10.279570293130869,36068.66769519604,16.0,Filippo Volandri,ITA,🇮🇹
103694,19.31212537869572,67761.84343402008,27.0,Olivier Rochus,BEL,🇧🇪
104745,5.744038306222574,20154.520372710784,11.0,Rafael Nadal,ESP,🇪🇸
103176,18.525851305842107,65002.98703804249,28.0,David Sanchez,ESP,🇪🇸
102998,23.6305639614703,82914.25951393088,25.0,Jan Michael Gambill,USA,🇺🇸
102271,14.90970265277123,52314.7461500745,19.0,Hicham Arazi,MAR,🇲🇦
102905,22.58654186393922,79251.02408399728,24.0,Stefan Koubek,AUT,🇦🇹
103252,18.390671194334956,64528.67085731563,25.0,Alberto Martin,ESP,🇪🇸
103598,18.693241395629265,65590.32068641849,20.0,Xavier Malisse,BEL,🇧🇪
102703,26.44294679800937,92782.26946669954,23.0,Hyung Taik Lee,KOR,🇰🇷
102839,16.503095525032197,57905.59833344632,22.0,Nicolas Lapentti,ECU,🇪🇨
103017,16.306265125869075,57214.965353926586,17.0,Nicolas Kiefer,GER,🇩🇪
103171,20.1771655231621,70797.07201109506,23.0,Raemon Sluiter,NED,🇳🇱
104417,8.277021843383752,29042.181906609658,6.0,Robin Soderling,SWE,🇸🇪
103103,22.028025390320604,77291.31715901966,26.0,Dominik Hrbaty,SVK,🇸🇰
102148,25.62361993701808,89907.43837550205,20.0,Fabrice Santoro,FRA,🇫🇷
102950,19.24532607962799,67527.4599285193,28.0,Fernando Vicente,ESP,🇪🇸
103632,21.170053063607487,74280.8879424824,20.0,Luis Horna,PER,🇵🇪
102106,24.286239351660665,85214.8749181076,21.0,Davide Sanguinetti,ITA,🇮🇹
103971,19.365230247172303,67948.17630586773,22.0,Karol Beck,SVK,🇸🇰
102571,20.26126360017104,71092.1529830563,12.0,Gregory Carraz,FRA,🇫🇷
101774,7.949705172520981,27893.702359722734,12.0,Todd Martin,USA,🇺🇸
102318,12.560383225967009,44071.5200911123,10.0,Andrei Pavel,ROU,🇷🇴
103812,7.485596938365295,26265.252415316827,12.0,Victor Hanescu,ROU,🇷🇴
103970,19.11401322824739,67066.7130815698,26.0,David Ferrer,ESP,🇪🇸
103789,22.84320398774614,80151.59293946014,16.0,Irakli Labadze,GEO,🇬🇪
103333,8.729833805877142,30630.995810095235,7.0,Ivo Karlovic,CRO,🇭🇷
104339,24.28452635832078,85208.86441516063,18.0,Mario Ancic,CRO,🇭🇷
103408,26.88612322186983,94337.2744627012,22.0,Brian Vahaly,USA,🇺🇸
102694,21.77635533676949,76408.26433954207,22.0,Lars Burgsmuller,GER,🇩🇪
103498,20.939475252573956,73471.84299148753,13.0,Marat Safin,RUS,🇷🇺
102179,16.47837727037126,57818.86761533775,21.0,Antony Dupuis,FRA,🇫🇷
103781,18.74538256614654,65773.27216191769,17.0,Jurgen Melzer,AUT,🇦🇹
103105,10.52518160106211,36930.461758112666,11.0,Ruben Ramirez Hidalgo,ESP,🇪🇸
103656,13.946563456586537,48935.31037398786,15.0,Albert Montanes,ESP,🇪🇸
103325,12.973331767373324,45520.46234166079,9.0,Wesley Moodie,RSA,🇿🇦
103908,11.671768077460834,40953.57220161697,23.0,Paul Henri Mathieu,FRA,🇫🇷
103294,15.641415556904162,54882.15984878654,17.0,Christophe Rochus,BEL,🇧🇪
102287,15.188933233297432,53294.50257297346,19.0,Albert Portas,ESP,🇪🇸
102642,19.896423261945465,69812.01144542269,15.0,Cyril Saulnier,FRA,🇫🇷
102494,5.853043167896597,20536.993571567014,13.0,Tomas Behrend,GER,🇩🇪
104214,1.304849003972326,4578.417557797635,4.0,Igor Andreev,RUS,🇷🇺
103169,1.1621249114452432,4077.631268228923,4.0,Oscar Hernandez,ESP,🇪🇸
102880,12.09637316788944,42443.41462417347,8.0,Alexander Popp,GER,🇩🇪
102615,6.927973553894221,24308.67913647095,6.0,Dennis Van Scheppingen,NED,🇳🇱
102770,11.951010863725037,41933.3714516668,13.0,John Van Lottum,NED,🇳🇱
104755,9.542464633490118,33482.33204733376,7.0,Richard Gasquet,FRA,🇫🇷
103917,3.701830445092051,12988.878754708952,6.0,Nicolas Mahut,FRA,🇫🇷
104026,6.69332365773084,23485.34616747663,4.0,Joachim Johansson,SWE,🇸🇪
102358,22.30629867678362,78267.71465538112,23.0,Thomas Enqvist,SWE,🇸🇪
103444,17.10949188739066,60033.30486803741,18.0,Jean Rene Lisnard,MON,
104098,1.2642512128858083,4435.9691680203805,3.0,Dmitry Tursunov,RUS,🇷🇺
102869,1.8985580739391452,6661.607276979457,9.0,Galo Blanco,ESP,🇪🇸
102374,,,,Alex Corretja,ESP,🇪🇸
